499 CD58 CD83 530.0
500 CD83 IL1A 457.0
501 CD83 IL1B 703.0
502 CD83 FCGR2A 531.0
503 CD83 CTLA4 602.0
504 CD83 CXCL10 534.0
505 CD83 STAT1 404.0
506 CD83 CXCL9 402.0
507 CD83 FCGR1A 500.0
508 CD83 TLR4 709.0
509 CD83 MRC1 569.0
510 CD83 ITGAM 634.0
511 CD83 IL6 697.0
512 CD83 TNF 757.0
513 CD83 ITGAX 816.0
514 CDC42 MAPK1 818.0
515 CDC42 CHN2 634.0
516 CDC42 NCK2 967.0
517 CDC42 YWHAH 499.0
518 CDC42 DOCK7 985.0
519 CDC42 RAF1 676.0
520 CDC42 LGALS3 432.0
521 CDC42 PHLPP1 413.0
522 CDC42 IL1B 410.0
523 CDC42 STAT3 537.0
524 CDC42 ERBB3 511.0
525 CDC42 GNA12 947.0
526 CDC42 ELMO2 486.0
527 CDC42 IGF1 422.0
528 CDC42 HOMER2 971.0
529 CDC42 DPYSL2 531.0
530 CDC42 MET 958.0
531 CDC42 ZYX 515.0
532 CDC42 LAMA3 909.0
533 CDC42 FES 455.0
534 CDC42 PARVA 428.0
535 CDC42 STARD13 702.0
536 CDC42 PLD1 964.0
537 CDC42 MYO9A 612.0
538 CDC42 CNR1 430.0
539 CDC42 MYO6 526.0
540 CDC42 PKN2 588.0
541 CDC42 GNG12 623.0
542 CDC42 JUN 747.0
543 CDC42 TLR4 462.0
544 CDC42 FGR 458.0
545 CDC42 GRTP1 458.0
546 CDC42 MAPRE1 423.0
547 CDC42 PRKCD 561.0
548 CDC42 SPP1 923.0
549 CDC42 CXCL12 948.0
550 CDC42 YWHAZ 965.0
551 CDC42 EPHB1 418.0
552 CDC42 DAAM2 727.0
553 CDC42 PARVB 420.0
554 CDC42 RAB1A 444.0
555 CDC42 IL6 452.0
556 CDC42 TNF 610.0
557 CDC42 MAGI1 788.0
558 CDC42 CFL1 834.0
559 CDC42 LAMA2 908.0
560 CDC42 ROBO1 948.0
561 CDC42 GNB1 950.0
562 CDC42 RHOA 978.0
563 CDC42 DOCK8 995.0
564 CDKN3 SIRT1 514.0
565 CDKN3 OIP5 881.0
566 CDKN3 RAD51AP1 793.0
567 CDKN3 MND1 780.0
568 CDKN3 MCM4 805.0
569 CDKN3 E2F3 457.0
570 CDKN3 KIF18A 631.0
571 CDKN3 MCM6 629.0
572 CDKN3 STAT3 407.0
573 CDKN3 DEPDC1B 476.0
574 CDKN3 CENPU 790.0
575 CDKN3 FEN1 831.0
576 CDKN3 CYCS 447.0
577 CDKN3 TYMS 820.0
578 CDKN3 UHRF1 452.0
579 CDKN3 JUN 498.0
580 CDKN3 WDHD1 571.0
581 CDKN3 CHEK2 605.0
582 CDKN3 PCNA 620.0
583 CDKN3 CENPW 671.0
584 CDKN3 UBE2T 747.0
585 CDKN3 MCM10 809.0
586 CDKN3 ZWINT 812.0
587 CDKN3 KPNA2 835.0
588 CDKN3 DTL 835.0
589 CDKN3 CKS2 846.0
590 CDKN3 NUSAP1 847.0
591 CDKN3 TOP2A 911.0
592 CDKN3 PBK 922.0
593 CENPK OIP5 792.0
594 CENPK RAD51AP1 482.0
595 CENPK MND1 571.0
596 CENPK KIF18A 763.0
597 CENPK MCM6 400.0
598 CENPK CENPU 989.0
599 CENPK TYMS 401.0
600 CENPK WDHD1 427.0
601 CENPK DTL 514.0
602 CENPK CENPW 955.0
603 CENPK ZWINT 676.0
604 CENPK HIST1H2AC 607.0
605 CENPK HELLS 812.0
606 CENPK MCM10 409.0
607 CENPK TOP2A 486.0
608 CENPK NUSAP1 563.0
609 CENPK HAUS5 586.0
610 CENPK PBK 785.0
611 CENPU OIP5 937.0
612 CENPU RAD51AP1 826.0
613 CENPU MND1 799.0
614 CENPU MCM4 631.0
615 CENPU KIF18A 742.0
616 CENPU MCM6 692.0
617 CENPU DEPDC1B 550.0
618 CENPU COBLL1 400.0
619 CENPU HAUS5 511.0
620 CENPU FEN1 578.0
621 CENPU KPNA2 580.0
622 CENPU UBE2T 583.0
623 CENPU HIST1H2AC 600.0
624 CENPU WDHD1 608.0
625 CENPU PCNA 681.0
626 CENPU HELLS 695.0
627 CENPU MCM10 729.0
628 CENPU MLF1 759.0
629 CENPU TYMS 759.0
630 CENPU CKS2 774.0
631 CENPU DTL 811.0
632 CENPU PBK 818.0
633 CENPU TOP2A 827.0
634 CENPU NUSAP1 864.0
635 CENPU ZWINT 903.0
636 CENPU CENPW 964.0
637 CENPV PSME3 852.0
638 CENPV ERVW-1 439.0
639 CENPV CREB3 481.0
640 CENPW OIP5 854.0
641 CENPW RAD51AP1 480.0
642 CENPW MET 520.0
643 CENPW DTL 493.0
644 CENPW UBE2T 507.0
645 CENPW NUSAP1 441.0
646 CENPW CKS2 557.0
647 CENPW HIST1H2AC 608.0
648 CENPW ZWINT 737.0
649 CENPW PBK 857.0
650 CENPW TOP2A 883.0
651 CERCAM ENPP2 462.0
652 CFD SERPINE1 598.0
653 CFD FABP4 686.0
654 CFD LGALS3BP 479.0
655 CFD PPARG 671.0
656 CFD LPL 691.0
657 CFD SPP1 409.0
658 CFD PPARA 424.0
659 CFD TNF 464.0
660 CFD IL6 505.0
661 CFD CIDEC 584.0
662 CFL1 COTL1 705.0
663 CFL1 PRDX1 653.0
664 CFL1 HSPA4 427.0
665 CFL1 DPYSL2 464.0
666 CFL1 ZYX 485.0
667 CFL1 PLD1 531.0
668 CFL1 YWHAB 657.0
669 CFL1 TXN 423.0
670 CFL1 TMSB4X 655.0
671 CFL1 DYNLL1 505.0
672 CFL1 YWHAZ 991.0
673 CFL1 LDHB 532.0
674 CFL1 RHOA 952.0
675 CFL1 RND2 549.0
676 CHD2 HELLS 410.0
677 CHDH PEMT 943.0
678 CHDH MAT1A 418.0
679 CHDH GNMT 434.0
680 CHDH H6PD 444.0
681 CHDH MTHFR 691.0
682 CHDH PLA2G16 800.0
683 CHDH PLD1 804.0
684 CHEK2 SIRT1 757.0
685 CHEK2 MAPK1 742.0
686 CHEK2 YWHAH 929.0
687 CHEK2 MCM4 955.0
688 CHEK2 E2F3 412.0
689 CHEK2 MCM6 751.0
690 CHEK2 STAT3 415.0
691 CHEK2 NCOR1 463.0
692 CHEK2 NSMCE2 608.0
693 CHEK2 PSME3 714.0
694 CHEK2 FEN1 815.0
695 CHEK2 CYCS 465.0
696 CHEK2 TYMS 448.0
697 CHEK2 HORMAD2 445.0
698 CHEK2 WDHD1 758.0
699 CHEK2 DTL 579.0
700 CHEK2 JUN 407.0
701 CHEK2 HDAC8 439.0
702 CHEK2 HIST1H2AC 458.0
703 CHEK2 PCNA 666.0
704 CHEK2 YWHAZ 400.0
705 CHEK2 PPP5D1 403.0
706 CHEK2 MRC1 491.0
707 CHEK2 TOP2A 669.0
708 CHEK2 MCM10 771.0
709 CHEK2 KPNA2 879.0
710 CHMP4A SDCBP 630.0
711 CHMP4A NEDD4L 760.0
712 CHMP4A RNASE1 900.0
713 CHN2 MYO16 447.0
714 CHN2 DPEP3 467.0
715 CHN2 STARD13 488.0
716 CHST9 DCN 905.0
717 CHST9 TP53I3 417.0
718 CHST9 NCAN 901.0
719 CHST9 DOK6 442.0
720 CHUK IL1A 937.0
721 CHUK IL1B 776.0
722 CHUK STAT3 616.0
723 CHUK IRS1 929.0
724 CHUK STAT1 559.0
725 CHUK PRKCD 427.0
726 CHUK UBR4 428.0
727 CHUK PPA1 477.0
728 CHUK OPTN 490.0
729 CHUK IL6 689.0
730 CHUK JUN 740.0
731 CHUK TLR4 966.0
732 CHUK ERC1 966.0
733 CHUK TNF 992.0
734 CIDEC FABP4 669.0
735 CIDEC PPARGC1A 424.0
736 CIDEC PPARG 738.0
737 CIDEC LPL 442.0
738 CIDEC SREBF1 563.0
739 CIDEC LPIN1 455.0
740 CIDEC PPARA 572.0
741 CKS2 OIP5 704.0
742 CKS2 RAD51AP1 621.0
743 CKS2 MND1 587.0
744 CKS2 MCM4 654.0
745 CKS2 KIF18A 413.0
746 CKS2 MCM6 577.0
747 CKS2 FEN1 642.0
748 CKS2 TYMS 909.0
749 CKS2 DTL 676.0
750 CKS2 UBE2T 672.0
751 CKS2 ZWINT 799.0
752 CKS2 HELLS 417.0
753 CKS2 MCM10 425.0
754 CKS2 PBK 862.0
755 CKS2 TOP2A 908.0
756 CKS2 NUSAP1 923.0
757 CKS2 KPNA2 924.0
758 CKS2 PCNA 926.0
759 CLDN12 LEAP2 407.0
760 CLDN12 KL 455.0
761 CLDN12 IGSF5 519.0
762 CLEC4G FCN2 438.0
763 CLIC6 ENPP5 433.0
764 CLIC6 GABRE 540.0
765 CLK4 SRSF5 644.0
766 CLK4 PNISR 679.0
767 CLOCK SIRT1 999.0
768 CLOCK SERPINE1 926.0
769 CLOCK RORA 970.0
770 CLOCK PPARGC1A 822.0
771 CLOCK NCOR1 942.0
772 CLOCK PPARG 638.0
773 CLOCK PPARA 963.0
774 CMYA5 DTNA 627.0
775 CNKSR1 MAPK1 658.0
776 CNKSR1 PAPD7 600.0
777 CNKSR1 RAF1 815.0
778 CNKSR1 NRAS 671.0
779 CNKSR1 YWHAB 614.0
780 CNKSR1 RHOA 803.0
781 CNR1 SLC32A1 541.0
782 CNR1 PSMD10 442.0
783 CNR1 IL1B 504.0
784 CNR1 GNA12 496.0
785 CNR1 PPARG 714.0
786 CNR1 MET 495.0
787 CNR1 SREBF1 451.0
788 CNR1 RHOA 443.0
789 CNR1 YWHAB 462.0
790 CNR1 IL6 477.0
791 CNR1 TLR4 484.0
792 CNR1 TNF 529.0
793 CNR1 HTR2A 574.0
794 CNR1 GNG12 600.0
795 CNR1 PPARA 821.0
796 CNR1 SAG 921.0
797 CNR1 GNB1 928.0
798 CNTNAP2 MET 448.0
799 CNTNAP2 PTPRD 456.0
800 CNTNAP2 KCNAB1 461.0
